red_izo,CJ UZ Z,AJ UZ Z,CJ PP Z,AJ PP Z,MA DT Z,CJ DT Z,AJ DT Z,www,adresa,nazev_plny,red_naz,KODOK,NAZOK,NAZKR
610250833,31.4,31.2,64.5,42.3,30.5,26.5,23.1,www.sosbites.cz,"Tyršova 239, Velká Bíteš","Střední odborná škola Jana Tiraye Velká Bíteš, příspěvková organizace",Střední odborná škola Jana Tiraye,3714,Žďár nad Sázavou,Vysočina
600015866,59.0,50.2,82.9,49.4,88.3,76.2,56.0,www.gvm.cz,"Sokolovská 27, Velké Meziříčí",Gymnázium Velké Meziříčí,Gymnázium Velké Meziříčí,3714,Žďár nad Sázavou,Vysočina
600015874,43.3,39.5,34.7,35.4,35.4,40.2,32.0,www.hotelskola.cz,"U Světlé 36, Velké Meziříčí",Hotelová škola Světlá a Obchodní akademie Velké Meziříčí,Hotel.škola Světlá a OA Velké Meziříčí,3714,Žďár nad Sázavou,Vysočina
600015980,24.1,24.7,35.8,27.1,26.5,31.0,20.7,www.ssrsvm.cz,"Hornoměstská 35, Velké Meziříčí",Střední škola řemesel a služeb Velké Meziříčí,Střední škola řemesel a služeb,3714,Žďár nad Sázavou,Vysočina
600031055,,,,,,,,www.vuvm.cz,"K Rakůvkám 1, Velké Meziříčí","Výchovný ústav, základní škola a střední škola, Velké Meziříčí, K Rakůvkám 1","VÚ, ZŠ a SŠ",3714,Žďár nad Sázavou,Vysočina
600025951,,,,,,,,www.zsspecialnivm.cz,"Poštovní 1663/3, Velké Meziříčí",Základní škola a Praktická škola Velké Meziříčí,Základní škola a Praktická škola,3714,Žďár nad Sázavou,Vysočina
600025985,,,,,,,,www.skoly-brezejc.cz,"Sviny 13, Velké Meziříčí","Základní škola a Střední škola Březejc, Sviny 13",Základní škola a Střední škola Březejc,3714,Žďár nad Sázavou,Vysočina
600025900,,,,,,,,www.spczr.cz,"Komenského 8, Žďár nad Sázavou 3",Praktická škola a Speciálně pedagogické centrum Žďár nad Sázavou,Praktická škola a Spec.pedagog.centrum,3714,Žďár nad Sázavou,Vysočina
600016013,43.6,36.8,58.7,35.1,33.2,37.7,28.4,www.obchodskolazr.cz,"Komenského 10, Žďár nad Sázavou 3","Střední škola obchodní a služeb SČMSD, Žďár nad Sázavou, s.r.o.",Střední škola obchodní a služeb SČMSD,3714,Žďár nad Sázavou,Vysočina
600015831,56.7,75.1,62.7,63.1,88.2,72.7,64.3,www.bigyzr.cz,"U Klafárku 3, Žďár nad Sázavou",Biskupské gymnázium,Biskupské gymnázium,3714,Žďár nad Sázavou,Vysočina
600015955,58.8,69.4,62.5,81.0,83.7,79.0,79.8,www.gymzr.cz,"Neumannova 2, Žďár nad Sázavou",Gymnázium Žďár nad Sázavou,Gymnázium Žďár nad Sázavou,3714,Žďár nad Sázavou,Vysočina
600015882,46.1,19.8,44.1,29.4,59.8,54.0,25.5,www.ssgak.cz,"U Klafárku 3, Žďár nad Sázavou",Střední škola gastronomická Adolpha Kolpinga,SŠ gastronomická Adolpha Kolpinga,3714,Žďár nad Sázavou,Vysočina
600015998,36.0,34.6,21.1,40.1,31.6,24.4,40.9,www.sstzr.cz,"Strojírenská 6, Žďár nad Sázavou",Střední škola technická Žďár nad Sázavou,Střední škola technická Žďár nad Sázavou,3714,Žďár nad Sázavou,Vysočina
600019993,44.4,52.1,55.9,31.9,86.3,57.0,42.6,www.szszdar.cz,"Dvořákova 4, Žďár nad Sázavou",Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou,Střední zdravot.škola a VOŠ zdravotnická,3714,Žďár nad Sázavou,Vysočina
600015963,36.7,47.7,56.6,30.7,14.0,39.7,41.4,www.secr.cz,"U Klafárku 1, Žďár nad Sázavou","Škola ekonomiky a cestovního ruchu, soukromá střední odborná škola s.r.o.","Škola ekonomiky a CR, soukr. SOŠ s.r.o.",3714,Žďár nad Sázavou,Vysočina
600015971,49.5,58.0,52.0,53.1,63.9,48.1,52.3,www.spszr.cz,"Studentská 1, Žďár nad Sázavou","Vyšší odborná škola a Střední průmyslová škola, Žďár nad Sázavou, Studentská 1",VOŠ a SPŠ,3714,Žďár nad Sázavou,Vysočina
600016170,41.3,34.8,51.9,39.8,50.4,40.0,37.3,www.sps-bruntal.cz,"Kavalcova 1, Bruntál","Střední průmyslová škola a Obchodní akademie, Bruntál, příspěvková organizace",SPŠ a OA,3801,Bruntál,Moravskoslezský
600016226,49.6,20.7,33.3,22.1,20.8,28.9,25.4,www.sosbruntal.cz,"Dukelská 5, Bruntál","Střední odborná škola, Bruntál, příspěvková organizace",Střední odborná škola,3801,Bruntál,Moravskoslezský
600016064,47.8,55.9,65.7,46.9,67.2,66.4,68.2,www.gymbru.cz,"Dukelská 1, Bruntál","Všeobecné a sportovní gymnázium, Bruntál, příspěvková organizace",Všeobecné a sportovní gymnázium,3801,Bruntál,Moravskoslezský
600016153,54.5,23.2,39.0,4.3,65.3,49.9,18.1,www.uciliste-hb.cz,"Tyršova 59, Horní Benešov",Soukromá střední škola PRAKTIK s.r.o.,Soukromá střední škola PRAKTIK s.r.o.,3801,Bruntál,Moravskoslezský
600016081,19.3,8.3,35.4,6.8,,19.0,6.1,www.varhanysous.cz,"Revoluční 973, Krnov, Pod Bezručovým vrchem",Střední umělecká škola varhanářská o.p.s.,"Střední umělecká škola varhanářská,o.p.s",3801,Bruntál,Moravskoslezský
600016056,46.3,58.1,33.9,63.3,57.3,61.8,58.9,www.gymnasiumkrnov.cz,"Smetanův okruh 2, Krnov","Gymnázium, Krnov, příspěvková organizace",Gymnázium,3801,Bruntál,Moravskoslezský
600171167,29.5,49.1,39.6,55.2,21.4,36.3,35.0,www.sos-dcr.cz,"Revoluční 92, Krnov","Střední odborná škola dopravy a cestovního ruchu, Krnov, příspěvková organizace",SOŠ dopravy a cest. ruchu,3801,Bruntál,Moravskoslezský
600016099,45.0,32.0,51.6,39.1,18.6,29.4,25.7,www.spgs-szs.cz,"Jiráskova 1a, Krnov","Střední pedagogická škola a Střední zdravotnická škola, Krnov, příspěvková organizace",SPgŠ a SZdŠ,3801,Bruntál,Moravskoslezský
600016048,49.8,35.1,60.6,38.8,27.2,35.3,21.9,http://www.ssamp-krnov.cz,"Opavská 49, Krnov","Střední škola automobilní, mechanizace a podnikání, Krnov, příspěvková organizace","Střed.škola automob.,mechaniz. a podnik.",3801,Bruntál,Moravskoslezský
600016145,33.7,41.9,34.4,32.3,29.2,21.6,22.5,www.sspkrnov.cz,"Soukenická 21, Krnov","Střední škola průmyslová, Krnov, příspěvková organizace",Střední škola průmyslová,3801,Bruntál,Moravskoslezský
600016218,30.8,,37.4,,20.5,30.3,,www.souzma.cz,"Nemocniční 11, Město Albrechtice","Střední škola zemědělství a služeb, Město Albrechtice, příspěvková organizace",Střední škola zemědělství a služeb,3801,Bruntál,Moravskoslezský
600016188,51.3,59.4,60.7,59.3,75.5,61.5,62.9,www.gymnaziumrymarov.cz,"Sokolovská 34, Rýmařov","Gymnázium a Střední odborná škola, Rýmařov, příspěvková organizace",Gymnázium a SOŠ,3801,Bruntál,Moravskoslezský
600016102,35.8,19.5,49.3,34.2,18.8,43.9,23.5,www.prima.skolniweb.cz,"Sokolovská 29, Rýmařov",Soukromá střední odborná škola PRIMA s.r.o.,Soukromá SOŠ PRIMA s.r.o.,3801,Bruntál,Moravskoslezský
600016447,45.2,47.7,60.6,50.0,60.6,45.0,62.3,www.cogfm.cz,"Cihelní 410, Frýdek-Místek","Čtyřleté a osmileté gymnázium, s.r.o.","Čtyřleté a osmileté gymnázium, s.r.o.",3802,Frýdek-Místek,Moravskoslezský
600016234,47.0,48.1,54.2,45.7,68.4,57.2,50.7,www.gsos.cz,"Cihelní 410, Frýdek-Místek","Gymnázium a Střední odborná škola, Frýdek-Místek, Cihelní 410, příspěvková organizace",Gymnázium a SOŠ,3802,Frýdek-Místek,Moravskoslezský
600016315,55.1,70.5,44.4,62.9,79.7,79.1,76.0,www.gpbfm.cz,"Čs. armády 517, Frýdek-Místek","Gymnázium Petra Bezruče, Frýdek-Místek, příspěvková organizace",Gymnázium P. Bezruče,3802,Frýdek-Místek,Moravskoslezský
600016358,32.5,48.0,39.2,47.7,66.4,37.1,30.5,www.primmat.cz,"Československé armády 482, Frýdek-Místek","PrimMat - Soukromá střední škola podnikatelská, s.r.o.",PrimMat - Soukr. SŠ podnikatelská s.r.o.,3802,Frýdek-Místek,Moravskoslezský
680000062,63.6,74.6,25.9,43.0,83.4,57.9,62.8,http://www.sospofm.cz,"Pionýrů 2069, Frýdek-Místek",Střední odborná škola požární ochrany a Vyšší odborná škola požární ochrany ve Frýdku-Místku,SOŠ požár. ochrany a VOŠ požár. ochrany,3802,Frýdek-Místek,Moravskoslezský
600016412,43.6,44.4,43.0,31.2,50.4,23.7,28.4,www.ssosfm.cz,"T.G. Masaryka 456, Frýdek-Místek","Soukromá střední odborná škola Frýdek-Místek, s.r.o.","Soukromá SOŠ Frýdek-Místek, s.r.o",3802,Frýdek-Místek,Moravskoslezský
600016323,46.7,52.2,52.5,48.8,68.6,46.4,52.2,www.spsoafm.cz,"28. října 1598, Frýdek-Místek","Střední průmyslová škola, Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky, Frýdek-Místek, příspěvková organizace","SPŠ, OA a JŠ s PSJZ",3802,Frýdek-Místek,Moravskoslezský
600016307,48.0,41.7,29.0,27.3,41.9,44.1,50.3,http://www.ssed-fm.cz,"Pionýrů 2069, Frýdek-Místek","Střední škola elektrostavební a dřevozpracující, Frýdek-Místek, příspěvková organizace",SŠ elektrostavební a dřevozpracující,3802,Frýdek-Místek,Moravskoslezský
610500678,,,,,,,,www.ruzovka.eu,"Pionýrů 2352, Frýdek-Místek","Střední škola, Základní škola a Mateřská škola, Frýdek-Místek, příspěvková organizace","SŠ, ZŠ a MŠ",3802,Frýdek-Místek,Moravskoslezský
600171191,45.2,37.0,25.5,23.2,47.3,27.5,27.1,www.sosfm.cz,"Lískovecká 2089, Frýdek-Místek","Střední odborná škola, Frýdek-Místek, příspěvková organizace",Střední odborná škola,3802,Frýdek-Místek,Moravskoslezský
600016242,32.6,33.8,35.1,21.4,21.4,27.3,33.7,www.ssgos.cz,"tř. T. G. Masaryka 451, Frýdek-Místek","Střední škola gastronomie, oděvnictví a služeb, Frýdek-Místek, příspěvková organizace","Střední škola gastro., oděv. a služeb",3802,Frýdek-Místek,Moravskoslezský
600016374,31.2,44.6,41.3,38.2,55.5,48.3,52.1,www.ssinfotech.cz,"Pionýrů 2069, Frýdek-Místek","Střední škola informačních technologií, s.r.o.","Střední škola inform.technologií, s.r.o.",3802,Frýdek-Místek,Moravskoslezský
600016331,43.8,37.7,50.5,40.9,,29.5,29.0,www.sumprum.cz,"Československé armády 481, Frýdek-Místek",Střední uměleckoprůmyslová škola s.r.o.,Střední uměleckoprůmyslová škola s.r.o.,3802,Frýdek-Místek,Moravskoslezský
600020011,47.6,46.0,32.0,26.7,13.0,33.2,29.6,www.zdrskolafm.cz,"tř. T. G. Masaryka 451, Frýdek-Místek","Střední zdravotnická škola, Frýdek-Místek, příspěvková organizace",Střední zdravotnická škola,3802,Frýdek-Místek,Moravskoslezský
650007557,36.7,78.4,59.0,60.5,57.9,63.8,73.1,www.gymnaziumbma.cz,"Dvořákova 1269, Frýdlant nad Ostravicí","Gymnázium BESKYDY MOUNTAIN ACADEMY, s.r.o.","Gymnázium BMA, s.r.o.",3802,Frýdek-Místek,Moravskoslezský
600016251,55.6,74.7,69.6,67.7,77.5,79.5,72.8,www.gymfrydl.cz,"nám. T. G. Masaryka 1260, Frýdlant nad Ostravicí","Gymnázium, Frýdlant nad Ostravicí, nám. T. G. Masaryka 1260, příspěvková organizace",Gymnázium,3802,Frýdek-Místek,Moravskoslezský
600171183,39.1,27.7,34.4,23.2,29.7,30.9,32.7,www.sos.jablunkov.cz,"Školní 416, Jablunkov","Střední odborná škola a Střední odborné učiliště podnikání a služeb, Jablunkov, Školní 416, příspěvková organizace",SOŠ a SOU podnikání a služeb,3802,Frýdek-Místek,Moravskoslezský
691000662,16.9,39.0,19.2,42.2,29.2,21.8,43.7,sostrinec.cz,"Lánská 132, Třinec",Střední odborná škola Třineckých železáren,Střední odborná škola Třinec. železáren,3802,Frýdek-Místek,Moravskoslezský
600016340,25.5,32.2,36.7,33.7,,21.8,38.0,www.tria-tr.cz,"Beskydská 1140, Třinec VI","Soukromá třinecká obchodní akademie a hotelová škola, spol. s r.o.","Soukr. třinecká OA a hotel.škola, s.r.o.",3802,Frýdek-Místek,Moravskoslezský
600016269,54.7,63.8,73.8,61.0,73.4,69.2,72.1,www.gymtri.cz,"Komenského 713, Třinec","Gymnázium, Třinec, příspěvková organizace",Gymnázium,3802,Frýdek-Místek,Moravskoslezský
610500732,,,,,,,,www.zstrinec.cz,"Jablunkovská 241, Třinec","Střední škola, Základní škola a Mateřská škola, Třinec, Jablunkovská 241, příspěvková organizace","Střední škola, ZŠ a MŠ",3802,Frýdek-Místek,Moravskoslezský
600016455,44.0,54.8,54.1,53.1,82.8,68.4,71.7,www.gym-bohumin.cz,"Jana Palacha 794, Bohumín","Gymnázium Františka Živného, Bohumín, Jana Palacha 794, příspěvková organizace",Gymnázium Fr.Živného,3803,Karviná,Moravskoslezský
600016668,53.8,37.2,40.2,28.2,22.4,32.0,35.9,www.sosboh.cz,"Husova 283, Bohumín","Střední škola, Bohumín, příspěvková organizace",Střední škola,3803,Karviná,Moravskoslezský
600016501,57.6,63.4,63.1,69.8,82.6,71.4,65.9,www.gympol.cz,"Havlíčkova 13, Český Těšín","Gymnázium s polským jazykem vyučovacím - Gimnazjum z Polskim Językiem Nauczania, Český Těšín, příspěvková organizace",Gymnázium s polským jazykem vyučovacím,3803,Karviná,Moravskoslezský
600016463,51.2,59.8,49.9,58.5,74.0,66.9,62.3,www.gmct.cz,"Frýdecká 689, Český Těšín","Gymnázium, Český Těšín, příspěvková organizace",Gymnázium,3803,Karviná,Moravskoslezský
610300814,,,,,,,,www.cirkevniskola.com,"Frýdecká 34, Český Těšín","Mateřská škola, základní škola a střední škola Slezské diakonie","MŠ, ZŠ a SŠ Slezské diakonie",3803,Karviná,Moravskoslezský
600016609,53.4,62.3,52.9,29.6,57.0,54.5,52.0,www.obaka-cestesin.cz,"Sokola Tůmy 12, Český Těšín","Obchodní akademie, Český Těšín, Sokola Tůmy 12, příspěvková organizace",Obchodní akademie,3803,Karviná,Moravskoslezský
600171213,40.9,31.7,47.0,39.2,14.7,23.7,45.8,www.sshopct.cz,"Frýdecká 32, Český Těšín","Střední odborná škola, Český Těšín, příspěvková organizace",Střední odborná škola,3803,Karviná,Moravskoslezský
600016471,59.2,65.5,68.4,61.8,66.8,68.9,66.5,www.gkh.cz,"Komenského 2, Havířov","Gymnázium, Havířov-Město, Komenského 2, příspěvková organizace",Gymnázium,3803,Karviná,Moravskoslezský
600016579,49.1,80.1,64.8,50.4,70.0,54.7,65.3,www.sselek-havirov.cz,"Makarenkova 1, Havířov","Střední průmyslová škola elektrotechnická, Havířov, příspěvková organizace",SPŠ elektrotechnická,3803,Karviná,Moravskoslezský
600016641,29.1,34.7,46.7,18.7,12.5,25.6,40.0,www.obaka-havirov.cz,"Tajovského 1157, Havířov",Hotelová škola a Obchodní akademie Havířov s.r.o.,Hotelová škola a Obchodní akademie s.r.o,3803,Karviná,Moravskoslezský
600016650,13.9,34.3,11.5,37.5,15.2,32.9,59.2,www.baronschool.cz,"Tajovského 1157, Havířov","Střední odborné učiliště ""BARON SCHOOL"" spol. s r. o.","SOU  ""BARON SCHOOL"" spol. s r.o.",3803,Karviná,Moravskoslezský
600016552,39.8,57.9,38.6,66.2,53.7,40.9,45.3,www.ssstav-havirov.cz,"Kollárova 2, Havířov","Střední průmyslová škola stavební, Havířov, příspěvková organizace",SPŠ stavební,3803,Karviná,Moravskoslezský
600171230,57.1,56.7,55.0,41.8,27.4,34.5,30.5,www.stredniskola-sucha.cz,"Kapitána Jasioka 50, Havířov","Střední škola, Havířov - Prostřední Suchá, příspěvková organizace",Střední škola,3803,Karviná,Moravskoslezský
600171205,40.5,29.8,25.3,20.0,25.1,35.6,29.1,www.ssto-havirov.cz,"Lidická 1a, Havířov","Střední škola technických oborů, Havířov - Šumbark, Lidická 1a/600, příspěvková organizace",SŠ technických oborů,3803,Karviná,Moravskoslezský
600026337,,,,,,,,www.ssras-havirov.cz,"Školní 2, Havířov","Střední škola a Základní škola, Havířov-Šumbark, příspěvková organizace",Střední škola a Základní škola,3803,Karviná,Moravskoslezský
600016510,43.7,49.7,39.6,44.8,48.6,46.9,59.0,www.outech-havirov.cz,"Sýkorova 1, Havířov","Střední škola, Havířov - Šumbark, Sýkorova 1/613, příspěvková organizace",Střední škola,3803,Karviná,Moravskoslezský
600016684,60.8,64.2,80.4,73.1,76.4,76.1,71.5,www.gsh.cz,"Studentská 11, Havířov-Podlesí","Gymnázium, Havířov-Podlesí, příspěvková organizace",Gymnázium,3803,Karviná,Moravskoslezský
600016617,42.3,41.8,51.2,41.4,53.4,35.0,42.9,www.obaka-karvina.cz,"Leonovova 1795, Karviná","Obchodní akademie Karviná, s.r.o.","Obchodní akademie Karviná, s.r.o.",3803,Karviná,Moravskoslezský
600016706,47.6,31.2,13.8,17.8,47.0,29.3,31.1,www.sosoom.cz,"Leonovova 1795, Karviná",Střední odborná škola ochrany osob a majetku s.r.o.,SOŠ ochrany osob a majetku s.r.o.,3803,Karviná,Moravskoslezský
600016676,38.9,49.2,38.4,47.7,53.1,41.5,54.9,www.sps-karvina.cz,"Žižkova 1818, Karviná","Střední průmyslová škola, Karviná, příspěvková organizace",Střední průmyslová škola,3803,Karviná,Moravskoslezský
600016480,60.9,51.5,64.8,65.2,78.9,72.2,71.2,www.gym-karvina.cz,"Mírová 1442, Karviná","Gymnázium, Karviná, příspěvková organizace",Gymnázium,3803,Karviná,Moravskoslezský
600171248,33.9,56.1,30.8,27.4,21.6,25.6,36.9,www.ssinte-karvina.cz,"tř. Osvobození 60, Karviná","Střední škola techniky a služeb, Karviná, příspěvková organizace",Střední škola techniky a služeb,3803,Karviná,Moravskoslezský
600026230,,,,,,,,,"Komenského 614, Karviná","Střední škola, Základní škola a Mateřská škola, Karviná, příspěvková organizace","Střední škola, Základní škola a MŠ",3803,Karviná,Moravskoslezský
600020029,29.9,61.2,40.7,44.6,19.5,29.9,32.5,www.sszdra-karvina.cz,"Borovského 2315, Karviná-Mizerov","Střední zdravotnická škola, Karviná, příspěvková organizace",Střední zdravotnická škola,3803,Karviná,Moravskoslezský
600016536,57.5,51.3,67.2,59.9,54.0,53.2,48.5,www.gym-orlova.cz,"Masarykova tř. 1313, Orlová","Gymnázium a Obchodní akademie, Orlová, příspěvková organizace",Gymnázium a Obchodní akademie,3803,Karviná,Moravskoslezský
650078331,42.5,47.5,56.2,69.9,,52.8,65.4,,"Mládí 726, Orlová",Gymnázium Jana Šabršuly s.r.o.,Gymnázium Jana Šabršuly s.r.o.,3803,Karviná,Moravskoslezský
600016587,37.0,40.6,69.7,38.5,41.8,29.5,51.1,www.nosch.cz,"Energetiků 144, Orlová","Střední odborná škola NET OFFICE Orlová, spol. s r.o.","SOŠ NET OFFICE Orlová, spol. s r.o.",3803,Karviná,Moravskoslezský
600016633,40.2,44.8,13.1,25.6,57.2,48.8,78.0,www.dakol-karvina.cz,Petrovice u Karviné 570,"Střední odborné učiliště DAKOL, s. r. o.","Střední odborné učiliště DAKOL, s.r.o.",3803,Karviná,Moravskoslezský
600016625,36.8,53.3,21.2,32.1,59.1,55.2,49.0,www.dakol-karvina.cz,Petrovice u Karviné 570,"Vyšší odborná škola DAKOL a Střední škola DAKOL, o.p.s.","VOŠ DAKOL a Střední škola DAKOL, o.p.s.",3803,Karviná,Moravskoslezský
600016773,55.8,62.4,67.5,68.7,67.1,70.7,67.7,www.gmk.cz,"17. listopadu 526, Bílovec","Gymnázium Mikuláše Koperníka, Bílovec, příspěvková organizace",Gymnázium M. Koperníka,3804,Nový Jičín,Moravskoslezský
600016749,46.1,73.6,47.9,58.0,61.4,61.2,74.1,www.frengp.cz,"Křižíkova 1258, Frenštát pod Radhoštěm","Gymnázium a Střední průmyslová škola elektrotechniky a informatiky, Frenštát pod Radhoštěm, příspěvková organizace",Gymnázium a SPŠ elektro. a informatiky,3804,Nový Jičín,Moravskoslezský
600171256,31.6,37.4,30.2,42.3,32.7,38.4,29.8,www.hotelovkafren.cz,"Mariánská 252, Frenštát pod Radhoštěm","Hotelová škola, Frenštát pod Radhoštěm, příspěvková organizace",Hotelová škola,3804,Nový Jičín,Moravskoslezský
600016781,43.6,50.0,36.9,36.2,47.7,32.5,32.3,www.voskop.cz,"Husova 1302, Kopřivnice","Vyšší odborná škola, Střední odborná škola a Střední odborné učiliště, Kopřivnice, příspěvková organizace","VOŠ, SOŠ a SOU",3804,Nový Jičín,Moravskoslezský
600016901,40.4,53.6,41.2,33.9,24.4,30.4,33.4,www.educa-sos.eu,"B. Martinů 1994, Nový Jičín","EDUCA - Střední odborná škola, s.r.o.","EDUCA - SOŠ, s.r.o.",3804,Nový Jičín,Moravskoslezský
600016820,61.8,51.2,69.3,64.3,68.4,67.4,61.1,www.gnj.cz,"Palackého 50, Nový Jičín","Gymnázium a Střední odborná škola, Nový Jičín, příspěvková organizace",Gymnázium a SOŠ,3804,Nový Jičín,Moravskoslezský
600020037,35.2,39.1,38.5,39.8,38.8,38.0,30.6,www.mendelova-stredni.cz,"Divadelní 4, Nový Jičín","Mendelova střední škola, Nový Jičín, příspěvková organizace",Mendelova střední škola,3804,Nový Jičín,Moravskoslezský
600026396,,,,,,,,WWW.ouaprs.com,"Sokolovská 45, Nový Jičín","Odborné učiliště a Praktická škola, Nový Jičín, příspěvková organizace",Odborné učiliště a Praktická škola,3804,Nový Jičín,Moravskoslezský
600016846,27.7,34.8,27.3,27.1,32.9,38.9,32.2,www.tznj.cz,"U Jezu 7, Nový Jičín","Střední škola technická a zemědělská, Nový Jičín, příspěvková organizace",Střední škola technická a zemědělská,3804,Nový Jičín,Moravskoslezský
